"pollster","pollster_rating_name","sample_size","candidate_name","pct"
"Echelon Insights","Echelon Insights",600,"Kamala Harris",48
"Echelon Insights","Echelon Insights",600,"Donald Trump",48
"Echelon Insights","Echelon Insights",600,"Kamala Harris",49
"Echelon Insights","Echelon Insights",600,"Donald Trump",49
"Echelon Insights","Echelon Insights",600,"Kamala Harris",47
"Echelon Insights","Echelon Insights",600,"Donald Trump",47
"Echelon Insights","Echelon Insights",600,"Kamala Harris",46
"Echelon Insights","Echelon Insights",600,"Donald Trump",51
"Echelon Insights","Echelon Insights",600,"Donald Trump",52
"Suffolk","Suffolk University",500,"Kamala Harris",48.6
"Suffolk","Suffolk University",500,"Donald Trump",48.6
"Marist","Marist College",1444,"Kamala Harris",50
"Marist","Marist College",1444,"Donald Trump",48
"Marist","Marist College",1330,"Kamala Harris",50
"Marist","Marist College",1330,"Donald Trump",48
"Marist","Marist College",1558,"Kamala Harris",51
"Marist","Marist College",1558,"Donald Trump",47
"Marist","Marist College",1400,"Kamala Harris",50
"Marist","Marist College",1400,"Donald Trump",48
"Marist","Marist College",1356,"Kamala Harris",51
"Marist","Marist College",1356,"Donald Trump",48
"Marist","Marist College",1214,"Kamala Harris",51
"Marist","Marist College",1214,"Donald Trump",48
"Cygnal","Cygnal",611,"Kamala Harris",55.4
"Quantus Insights","Quantus Insights",1832,"Kamala Harris",48.3
"Quantus Insights","Quantus Insights",1832,"Donald Trump",49.1
"Muhlenberg","Muhlenberg College Institute of Public Opinion",460,"Kamala Harris",49
"Muhlenberg","Muhlenberg College Institute of Public Opinion",460,"Donald Trump",47
"The Washington Post","ABC News/The Washington Post",1204,"Kamala Harris",48
"The Washington Post","ABC News/The Washington Post",1204,"Donald Trump",47
"Data for Progress","Data for Progress",1079,"Kamala Harris",47
"Data for Progress","Data for Progress",1079,"Donald Trump",48
"Data for Progress","Data for Progress",721,"Kamala Harris",49
"Data for Progress","Data for Progress",721,"Donald Trump",47
"Morning Consult","Morning Consult",666,"Kamala Harris",48.3
"Morning Consult","Morning Consult",666,"Donald Trump",48.4
"Morning Consult","Morning Consult",1009,"Kamala Harris",48
"Morning Consult","Morning Consult",1009,"Donald Trump",49.6
"YouGov","YouGov",570,"Kamala Harris",52
"YouGov","YouGov",570,"Donald Trump",44
"ActiVote","ActiVote",400,"Kamala Harris",40
"ActiVote","ActiVote",400,"Donald Trump",60
"ActiVote","ActiVote",400,"Kamala Harris",56.6
"ActiVote","ActiVote",400,"Donald Trump",43.4
"RABA Research","RABA Research",781,"Kamala Harris",48
"RABA Research","RABA Research",781,"Donald Trump",44
"SoCal Strategies","SoCal Research",600,"Kamala Harris",49
"SoCal Strategies","SoCal Research",600,"Donald Trump",49
"St. Anselm","Saint Anselm College Survey Center",2791,"Kamala Harris",51
"St. Anselm","Saint Anselm College Survey Center",2791,"Donald Trump",46
"Mitchell","Mitchell Research & Communications",1000,"Kamala Harris",47
"Mitchell","Mitchell Research & Communications",1000,"Donald Trump",48
"Quantus Insights","Quantus Insights",637,"Kamala Harris",48.9
"Quantus Insights","Quantus Insights",637,"Donald Trump",49.1
"Remington","Remington Research Group",721,"Kamala Harris",40
"Remington","Remington Research Group",721,"Donald Trump",54
"TIPP","TIPP Insights",1302,"Kamala Harris",48.3
"TIPP","TIPP Insights",1302,"Donald Trump",47.5
"TIPP","TIPP Insights",1302,"Kamala Harris",48
"TIPP","TIPP Insights",1302,"Donald Trump",47
"HarrisX","Harris Insights & Analytics",4523,"Kamala Harris",51
"HarrisX","Harris Insights & Analytics",4523,"Donald Trump",49
"HarrisX","Harris Insights & Analytics",3718,"Kamala Harris",51
"HarrisX","Harris Insights & Analytics",3718,"Donald Trump",49
"HarrisX","Harris Insights & Analytics",4523,"Kamala Harris",48
"HarrisX","Harris Insights & Analytics",4523,"Donald Trump",47
"HarrisX","Harris Insights & Analytics",3718,"Kamala Harris",49
"HarrisX","Harris Insights & Analytics",3718,"Donald Trump",48
"Cygnal","Cygnal",600,"Kamala Harris",50.3
"Cygnal","Cygnal",600,"Donald Trump",42.7
"Big Data Poll","Big Data Poll",2814,"Kamala Harris",49.7
"Big Data Poll","Big Data Poll",2814,"Donald Trump",50.3
"Big Data Poll","Big Data Poll",2992,"Kamala Harris",49.9
"Big Data Poll","Big Data Poll",2992,"Donald Trump",50.1
"Big Data Poll","Big Data Poll",2814,"Kamala Harris",47.3
"Big Data Poll","Big Data Poll",2814,"Donald Trump",48
"Big Data Poll","Big Data Poll",2992,"Kamala Harris",46.8
"Big Data Poll","Big Data Poll",2992,"Donald Trump",47
"Morning Consult","Morning Consult",8999,"Kamala Harris",50
"Morning Consult","Morning Consult",8999,"Donald Trump",47
"YouGov","YouGov",1446,"Kamala Harris",47
"YouGov","YouGov",1446,"Donald Trump",46
"YouGov","YouGov",1310,"Kamala Harris",49
"YouGov","YouGov",1310,"Donald Trump",47
"J.L. Partners","J.L. Partners",1000,"Kamala Harris",46
"J.L. Partners","J.L. Partners",1000,"Donald Trump",49
"J.L. Partners","J.L. Partners",1000,"Kamala Harris",47
"J.L. Partners","J.L. Partners",1000,"Donald Trump",50
"AtlasIntel","AtlasIntel",3032,"Kamala Harris",47
"AtlasIntel","AtlasIntel",3032,"Donald Trump",49.5
"AtlasIntel","AtlasIntel",3032,"Kamala Harris",48.1
"AtlasIntel","AtlasIntel",3032,"Donald Trump",49.8
"AtlasIntel","AtlasIntel",1458,"Kamala Harris",46.4
"AtlasIntel","AtlasIntel",1458,"Donald Trump",50.6
"AtlasIntel","AtlasIntel",1458,"Kamala Harris",47.3
"AtlasIntel","AtlasIntel",1458,"Donald Trump",50.8
"AtlasIntel","AtlasIntel",1429,"Kamala Harris",47.1
"AtlasIntel","AtlasIntel",1429,"Donald Trump",50.2
"AtlasIntel","AtlasIntel",1429,"Kamala Harris",47.5
"AtlasIntel","AtlasIntel",1429,"Donald Trump",50.9
"AtlasIntel","AtlasIntel",983,"Kamala Harris",47.9
"AtlasIntel","AtlasIntel",983,"Donald Trump",49.2
"AtlasIntel","AtlasIntel",983,"Kamala Harris",48.1
"AtlasIntel","AtlasIntel",983,"Donald Trump",49.3
"AtlasIntel","AtlasIntel",1083,"Kamala Harris",47.5
"AtlasIntel","AtlasIntel",1083,"Donald Trump",48.4
"AtlasIntel","AtlasIntel",1083,"Kamala Harris",47.6
"AtlasIntel","AtlasIntel",1083,"Donald Trump",48.5
"AtlasIntel","AtlasIntel",1665,"Kamala Harris",48.5
"AtlasIntel","AtlasIntel",1665,"Donald Trump",48.4
"AtlasIntel","AtlasIntel",1665,"Kamala Harris",48.9
"AtlasIntel","AtlasIntel",1299,"Kamala Harris",46.6
"AtlasIntel","AtlasIntel",1299,"Donald Trump",48.7
"AtlasIntel","AtlasIntel",1299,"Kamala Harris",46.9
"AtlasIntel","AtlasIntel",1299,"Donald Trump",49.6
"AtlasIntel","AtlasIntel",1470,"Kamala Harris",48.1
"AtlasIntel","AtlasIntel",1470,"Donald Trump",48.7
"AtlasIntel","AtlasIntel",1470,"Kamala Harris",48.5
"AtlasIntel","AtlasIntel",1470,"Donald Trump",49
"Roanoke College","Roanoke College Institute for Policy and Opinion Research",851,"Kamala Harris",51
"Roanoke College","Roanoke College Institute for Policy and Opinion Research",851,"Donald Trump",41
"SurveyUSA","SurveyUSA",1079,"Kamala Harris",51
"SurveyUSA","SurveyUSA",1079,"Donald Trump",43
"SurveyUSA","SurveyUSA",482,"Kamala Harris",58
"SurveyUSA","SurveyUSA",484,"Kamala Harris",44
"SurveyUSA","SurveyUSA",484,"Donald Trump",49
"East Carolina University","East Carolina University Center for Survey Research",1250,"Kamala Harris",48.3
"East Carolina University","East Carolina University Center for Survey Research",1250,"Donald Trump",50.3
"UC Berkeley","University of California Berkeley Institute of Governmental Studies",4341,"Kamala Harris",57
"ActiVote","ActiVote",400,"Kamala Harris",41.5
"ActiVote","ActiVote",400,"Donald Trump",58.5
"ActiVote","ActiVote",400,"Kamala Harris",59.1
"ActiVote","ActiVote",400,"Donald Trump",40.9
"Mitchell","Mitchell Research & Communications",610,"Kamala Harris",48
"Mitchell","Mitchell Research & Communications",610,"Donald Trump",50
"TIPP","TIPP Insights",1291,"Kamala Harris",48
"TIPP","TIPP Insights",1291,"Donald Trump",47
"Data Orbital","Data Orbital",550,"Kamala Harris",41.9
"Data Orbital","Data Orbital",550,"Donald Trump",49.7
"Quantus Insights","Quantus Insights",844,"Kamala Harris",49.2
"Quantus Insights","Quantus Insights",844,"Donald Trump",48.5
"Cygnal","Cygnal",600,"Kamala Harris",43
"Cygnal","Cygnal",600,"Donald Trump",51
"Cygnal","Cygnal",600,"Kamala Harris",43.1
"Cygnal","Cygnal",600,"Donald Trump",48.2
"Morning Consult","Morning Consult",9148,"Kamala Harris",50
"Morning Consult","Morning Consult",9148,"Donald Trump",46
"Trafalgar Group","Trafalgar Group",1091,"Kamala Harris",46.2
"Trafalgar Group","Trafalgar Group",1091,"Donald Trump",49.4
"Trafalgar Group","Trafalgar Group",1082,"Kamala Harris",47.8
"Trafalgar Group","Trafalgar Group",1082,"Donald Trump",47.6
"Trafalgar Group","Trafalgar Group",1127,"Kamala Harris",45.6
"Trafalgar Group","Trafalgar Group",1127,"Donald Trump",51.7
"Noble Predictive Insights","Noble Predictive Insights",695,"Donald Trump",54
"HarrisX","Harris Insights & Analytics",1717,"Kamala Harris",50
"HarrisX","Harris Insights & Analytics",1717,"Donald Trump",50
"HarrisX","Harris Insights & Analytics",1475,"Kamala Harris",50
"HarrisX","Harris Insights & Analytics",1475,"Donald Trump",50
"HarrisX","Harris Insights & Analytics",1717,"Kamala Harris",49
"HarrisX","Harris Insights & Analytics",1717,"Donald Trump",48
"HarrisX","Harris Insights & Analytics",1475,"Kamala Harris",49
"HarrisX","Harris Insights & Analytics",1475,"Donald Trump",49
"SurveyUSA","SurveyUSA",728,"Kamala Harris",51
"SurveyUSA","SurveyUSA",728,"Donald Trump",43
"Monmouth","Monmouth University Polling Institute",824,"Kamala Harris",46
"Monmouth","Monmouth University Polling Institute",824,"Donald Trump",47
"Quinnipiac","Quinnipiac University",2186,"Kamala Harris",46
"Quinnipiac","Quinnipiac University",2186,"Donald Trump",47
"Quinnipiac","Quinnipiac University",2186,"Kamala Harris",47
"Quinnipiac","Quinnipiac University",2186,"Donald Trump",49
"Beacon/Shaw","Beacon Research/Shaw & Co. Research",1310,"Kamala Harris",48
"Beacon/Shaw","Beacon Research/Shaw & Co. Research",1310,"Donald Trump",46
"Beacon/Shaw","Beacon Research/Shaw & Co. Research",1057,"Kamala Harris",48
"Beacon/Shaw","Beacon Research/Shaw & Co. Research",1057,"Donald Trump",48
"Beacon/Shaw","Beacon Research/Shaw & Co. Research",1310,"Kamala Harris",50
"Beacon/Shaw","Beacon Research/Shaw & Co. Research",1310,"Donald Trump",48
"Beacon/Shaw","Beacon Research/Shaw & Co. Research",1057,"Kamala Harris",49
"Beacon/Shaw","Beacon Research/Shaw & Co. Research",1057,"Donald Trump",50
"Beacon/Shaw","Beacon Research/Shaw & Co. Research",988,"Kamala Harris",48
"Beacon/Shaw","Beacon Research/Shaw & Co. Research",988,"Donald Trump",46
"Beacon/Shaw","Beacon Research/Shaw & Co. Research",1275,"Kamala Harris",49
"Beacon/Shaw","Beacon Research/Shaw & Co. Research",1275,"Donald Trump",45
"Beacon/Shaw","Beacon Research/Shaw & Co. Research",988,"Kamala Harris",49
"Beacon/Shaw","Beacon Research/Shaw & Co. Research",988,"Donald Trump",49
"Beacon/Shaw","Beacon Research/Shaw & Co. Research",1275,"Kamala Harris",50
"Beacon/Shaw","Beacon Research/Shaw & Co. Research",1275,"Donald Trump",48
"Beacon/Shaw","Beacon Research/Shaw & Co. Research",872,"Kamala Harris",47
"Beacon/Shaw","Beacon Research/Shaw & Co. Research",872,"Donald Trump",49
"Beacon/Shaw","Beacon Research/Shaw & Co. Research",1113,"Kamala Harris",48
"Beacon/Shaw","Beacon Research/Shaw & Co. Research",1113,"Donald Trump",47
"Beacon/Shaw","Beacon Research/Shaw & Co. Research",872,"Kamala Harris",49
"Beacon/Shaw","Beacon Research/Shaw & Co. Research",872,"Donald Trump",50
"Beacon/Shaw","Beacon Research/Shaw & Co. Research",1113,"Kamala Harris",50
"Beacon/Shaw","Beacon Research/Shaw & Co. Research",1113,"Donald Trump",49
"The Washington Post","ABC News/The Washington Post",1003,"Kamala Harris",47
"The Washington Post","ABC News/The Washington Post",1003,"Donald Trump",46
"The Washington Post","ABC News/The Washington Post",1003,"Kamala Harris",45
"The Washington Post","ABC News/The Washington Post",1003,"Donald Trump",47
"EPIC/MRA","EPIC-MRA",600,"Kamala Harris",48
"EPIC/MRA","EPIC-MRA",600,"Donald Trump",45
"Navigator","Global Strategy Group/GBAO (Navigator Research)",1000,"Kamala Harris",47
"Navigator","Global Strategy Group/GBAO (Navigator Research)",1000,"Donald Trump",44
"Navigator","Global Strategy Group/GBAO (Navigator Research)",1000,"Kamala Harris",49
"Navigator","Global Strategy Group/GBAO (Navigator Research)",1000,"Donald Trump",46
"CNN/SSRS","CNN",726,"Kamala Harris",48
"CNN/SSRS","CNN",726,"Donald Trump",43
"CNN/SSRS","CNN",819,"Kamala Harris",48
"CNN/SSRS","CNN",819,"Donald Trump",48
"CNN/SSRS","CNN",736,"Kamala Harris",51
"CNN/SSRS","CNN",736,"Donald Trump",45
"CNN/SSRS","CNN",732,"Kamala Harris",47
"CNN/SSRS","CNN",732,"Donald Trump",48
"CNN/SSRS","CNN",750,"Kamala Harris",48
"CNN/SSRS","CNN",750,"Donald Trump",47
"YouGov","YouGov",1273,"Kamala Harris",49
"YouGov","YouGov",1273,"Donald Trump",49
"YouGov","YouGov",1206,"Kamala Harris",40
"YouGov","YouGov",1206,"Donald Trump",55
"YouGov","YouGov",408,"Kamala Harris",43
"YouGov","YouGov",408,"Donald Trump",51
"YouGov","YouGov",393,"Kamala Harris",52
"YouGov","YouGov",393,"Donald Trump",44
"ActiVote","ActiVote",400,"Kamala Harris",45.9
"ActiVote","ActiVote",400,"Donald Trump",54.1
"ActiVote","ActiVote",400,"Kamala Harris",58.4
"ActiVote","ActiVote",400,"Donald Trump",41.6
"ActiVote","ActiVote",400,"Kamala Harris",42.3
"ActiVote","ActiVote",400,"Donald Trump",57.7
"ActiVote","ActiVote",400,"Kamala Harris",54.1
"ActiVote","ActiVote",400,"Donald Trump",45.9
"ActiVote","ActiVote",400,"Kamala Harris",56.9
"ActiVote","ActiVote",400,"Donald Trump",43.1
"InsiderAdvantage","InsiderAdvantage",800,"Kamala Harris",47.4
"InsiderAdvantage","InsiderAdvantage",800,"Donald Trump",48.4
"InsiderAdvantage","InsiderAdvantage",800,"Kamala Harris",47.9
"InsiderAdvantage","InsiderAdvantage",800,"Donald Trump",48.5
"Cygnal","Cygnal",600,"Kamala Harris",56.8
"SoCal Strategies","SoCal Research",658,"Kamala Harris",49
"SoCal Strategies","SoCal Research",658,"Donald Trump",50
"TIPP","TIPP Insights",1288,"Kamala Harris",48
"TIPP","TIPP Insights",1288,"Donald Trump",48
"Morning Consult","Morning Consult",8807,"Kamala Harris",50
"Morning Consult","Morning Consult",8807,"Donald Trump",47
"Emerson","Emerson College",1000,"Kamala Harris",49.3
"Emerson","Emerson College",1000,"Donald Trump",49.8
"Ipsos","Ipsos",975,"Kamala Harris",44
"Ipsos","Ipsos",975,"Donald Trump",43
"Ipsos","Ipsos",850,"Kamala Harris",47
"Ipsos","Ipsos",850,"Donald Trump",46
"Ipsos","Ipsos",1150,"Kamala Harris",40
"Ipsos","Ipsos",1150,"Donald Trump",41
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",901,"Kamala Harris",47
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",901,"Donald Trump",49
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",1112,"Kamala Harris",47
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",1112,"Donald Trump",48
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",728,"Kamala Harris",49
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",728,"Donald Trump",48
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",531,"Kamala Harris",47
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",531,"Donald Trump",47
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",770,"Kamala Harris",46
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",770,"Donald Trump",48
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",1116,"Kamala Harris",48
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",1116,"Donald Trump",48
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",746,"Kamala Harris",49
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",746,"Donald Trump",47
"RABA Research","RABA Research",589,"Kamala Harris",45
"RABA Research","RABA Research",589,"Donald Trump",43
"Suffolk","Suffolk University",500,"Kamala Harris",47
"Suffolk","Suffolk University",500,"Donald Trump",47.4
"Angus Reid","Angus Reid Global",1928,"Kamala Harris",49
"Angus Reid","Angus Reid Global",1928,"Donald Trump",47
"Susquehanna","Susquehanna Polling & Research Inc.",400,"Kamala Harris",51.7
"Susquehanna","Susquehanna Polling & Research Inc.",400,"Donald Trump",46.6
"Noble Predictive Insights","Noble Predictive Insights",707,"Kamala Harris",49
"Noble Predictive Insights","Noble Predictive Insights",707,"Donald Trump",46
"ActiVote","ActiVote",400,"Kamala Harris",45
"ActiVote","ActiVote",400,"Donald Trump",55
"Florida Atlantic University/Mainstreet Research","Florida Atlantic University PolCom Lab/Mainstreet Research",937,"Kamala Harris",48
"Florida Atlantic University/Mainstreet Research","Florida Atlantic University PolCom Lab/Mainstreet Research",937,"Donald Trump",47
"Florida Atlantic University/Mainstreet Research","Florida Atlantic University PolCom Lab/Mainstreet Research",911,"Kamala Harris",49
"Florida Atlantic University/Mainstreet Research","Florida Atlantic University PolCom Lab/Mainstreet Research",911,"Donald Trump",47
"Florida Atlantic University/Mainstreet Research","Florida Atlantic University PolCom Lab/Mainstreet Research",913,"Kamala Harris",44
"Florida Atlantic University/Mainstreet Research","Florida Atlantic University PolCom Lab/Mainstreet Research",913,"Donald Trump",53
"Florida Atlantic University/Mainstreet Research","Florida Atlantic University PolCom Lab/Mainstreet Research",897,"Kamala Harris",44
"Florida Atlantic University/Mainstreet Research","Florida Atlantic University PolCom Lab/Mainstreet Research",897,"Donald Trump",53
"ActiVote","ActiVote",400,"Kamala Harris",44.2
"ActiVote","ActiVote",400,"Donald Trump",55.8
"ActiVote","ActiVote",400,"Kamala Harris",59
"ActiVote","ActiVote",400,"Donald Trump",41
"ActiVote","ActiVote",400,"Kamala Harris",42
"ActiVote","ActiVote",400,"Donald Trump",58
"TIPP","TIPP Insights",1292,"Kamala Harris",48
"TIPP","TIPP Insights",1292,"Donald Trump",48
"Trafalgar Group","Trafalgar Group",1087,"Kamala Harris",45.9
"Trafalgar Group","Trafalgar Group",1087,"Donald Trump",48.3
"Trafalgar Group","Trafalgar Group",1094,"Kamala Harris",46
"Trafalgar Group","Trafalgar Group",1094,"Donald Trump",48.1
"Patriot Polling","Patriot Polling",796,"Kamala Harris",49
"Patriot Polling","Patriot Polling",796,"Donald Trump",50
"Praecones Analytica","Praecones Analytica",622,"Kamala Harris",49.8
"Praecones Analytica","Praecones Analytica",622,"Donald Trump",50.2
"Morning Consult","Morning Consult",8472,"Kamala Harris",50
"Morning Consult","Morning Consult",8472,"Donald Trump",46
"Cygnal","Cygnal",1507,"Kamala Harris",46.1
"Cygnal","Cygnal",1507,"Donald Trump",45
